<size\=24>赵活，我回崆峒去了。</size><size\=24>今天过来，是想和你道别的。</size>	<size\=24>จ้าวหัว ข้าจะกลับคงถงแล้ว</size><size\=24>วันนี้ที่มาหา ก็เพื่อมาร่ำลาเจ้า</size>
<size\=24>赵活，拜托你多看照阿浅一下。</size>	<size\=24>จ้าวหัว ขอฝากอาเชี่ยนให้เจ้าช่วยดูแลด้วยเถิด</size>
<size\=24>赵郎，不是的。这是純阳真人所著的绝句。</size>	<size\=24>พี่จ้าว ไม่ใช่เช่นนั้นดอก นี่เป็นบทกวีที่ท่านชุนหยางผู้วิเศษประพันธ์ไว้</size>
<size\=24>赵郎，你是掌派人，可得有点威严。</size>	<size\=24>พี่จ้าว เจ้าเป็นเจ้าสำนัก ก็ควรมีสง่าราศีบ้างสิ</size>
<size\=24>赵郎，你要信守承诺，一生一世待我好，专宠我一人。</size><size\=24>可不要学那些坏男人花天酒地、见异思迁，累裳儿伤心。</size><size\=24>想起裳儿的时候，就要像心渍在糖里一般的甜。</size>	<size\=24>พี่จ้าว เจ้าต้องรักษาสัญญา ดูแลข้าให้ดีตลอดชีวิต โปรดปรานข้าแต่เพียงผู้เดียว</size><size\=24>อย่าได้เอาอย่างชายชั่วเหล่านั้นที่มัวเมาสุรานารี ใจง่ายเปลี่ยนไปเปลี่ยนมา จนทำให้ฉางเอ๋อร์ต้องเสียใจ</size><size\=24>ยามที่นึกถึงฉางเอ๋อร์ ก็ขอให้หวานชื่นดั่งหัวใจแช่อยู่ในน้ำตาล</size>
<size\=24>还真的高级了不止一点。</size>	<size\=24>นี่มันสูงส่งเกินกว่าจะเรียกว่าเล็กน้อยจริงๆ</size>
<size\=24>这、这就是解无尘！</size>	<size\=24>นี่...นี่คือเซี่ยอู๋เฉิน!</size>
<size\=24>这个不能说！这个千万不能说，我会被捅死！</size>	<size\=24>เรื่องนี้พูดไม่ได้! เรื่องนี้พูดเด็ดขาดไม่ได้ ข้าน้อยจะถูกแทงตายเอา!</size>
<size\=24>这个叶云舟竟然敢向唐布衣公开挑战，看来真有两把刷子，</size><size\=24>我也想知道唐门第一高手和点苍第一快剑手究竟谁高谁低。</size>	<size\=24>เย่หวินโจวผู้นี้กล้าท้าประลองถังปู้อีอย่างเปิดเผยเชียวหรือ ท่าทางจะมีของจริงอยู่บ้าง</size><size\=24>ข้าก็อยากรู้เหมือนกันว่าระหว่างยอดฝีมืออันดับหนึ่งแห่งสำนักถังกับดาบเร็วอันดับหนึ่งแห่งเตี่ยนชาง ใครจะเหนือกว่ากัน</size>
<size\=24>这么厉害的吗？</size>	<size\=24>เก่งกาจถึงเพียงนั้นเชียวหรือ?</size>
<size\=24>这人怎么这样没礼貌？他以为他是谁啊，这么霸道。</size><size\=24>我们又没欠他钱，真是莫名其妙。</size>	<size\=24>คนผู้นี้เหตุใดจึงไร้มารยาทเช่นนี้ เขานึกว่าตัวเองเป็นใครกัน ถึงได้อวดอำนาจเช่นนี้</size><size\=24>พวกเราก็ไม่ได้เป็นหนี้เงินเขาสักหน่อย ช่างเหลือเชื่อจริงๆ</size>
<size\=24>这人是长得不差，武功好像也挺强的。</size><size\=24>但不知怎么的，一股儿油耗味，让人看了不适。</size>	<size\=24>คนผู้นี้หน้าตาก็ไม่เลว วิทยายุทธ์ก็ดูเข้มแข็งไม่น้อย</size><size\=24>แต่ไม่รู้ทำไม กลับมีกลิ่นเหม็นหืนคลุ้ง มองแล้วรู้สึกอึดอัดใจ</size>
<size\=24>这位大公子，似乎还在怀疑我们是下毒凶手的样子。</size>	<size\=24>ท่านคุณชายใหญ่ผู้นี้ ดูท่าทางยังคงสงสัยว่าพวกเราเป็นผู้ลอบวางยาพิษอยู่</size>
<size\=24>这地方好渗人……你看那人一看就不是好东西，说不定是鬼。</size><size\=24>老人家都说：宁睡荒坟，不宿荒庙。我们还是别在这地方待了。</size>	<size\=24>ที่นี่ช่างน่าขนลุกเสียจริง...เจ้าดูคนผู้นั้นสิ มองแวบเดียวก็รู้ว่าไม่ใช่คนดี บางทีอาจเป็นผีก็ได้</size><size\=24>คนเฒ่าคนแก่ท่านว่าไว้ว่า ยอมนอนสุสานร้างยังดีกว่าพักวัดร้าง พวกเราอย่าอยู่ที่นี่เลยดีกว่า</size>
<size\=24>这就是习练点苍心法，以剑问道的代价吗？</size>	<size\=24>นี่หรือคือราคาที่ต้องจ่ายจากการฝึกเคล็ดวิชาเตี่ยนชาง แสวงหาวิถีด้วยดาบ?</size>
<size\=24>这掌派人之位我如坐针毡，她篡去更好。</size>	<size\=24>ตำแหน่งเจ้าสำนักนี้ทำให้ข้าน้อยนั่งอยู่ราวกับต้องเข็มทิ่มแทง นางแย่งไปเสียยังจะดีกว่า</size>
<size\=24>这样说，我会越来越骄纵的。</size>	<size\=24>พูดเช่นนี้ ข้าจะยิ่งเหลิงขึ้นเรื่อยๆ นะ</size>
<size\=24>迟钝的弟子，那是什么表情？</size><size\=24>非要我说那么明白吗？为师想你啊。</size><size\=24>你不沐浴更衣，我怎么跟你亲近？</size>	<size\=24>ศิษย์โง่เขลา สีหน้าเช่นนั้นคืออะไรกัน?</size><size\=24>จะให้ข้าพูดตรงๆ ขนาดนั้นเชียวหรือ อาจารย์คิดถึงเจ้านะ</size><size\=24>เจ้าไม่อาบน้ำเปลี่ยนเสื้อผ้า แล้วข้าจะเข้าใกล้เจ้าได้อย่างไร?</size>
<size\=24>那、那个－－</size>	<size\=24>นั่น...นั่นมัน－－</size>
<size\=24>那、那当然，你的小竹，怎么能让夫君丢脸呢。</size>	<size\=24>นั่น...นั่นย่อมแน่นอนอยู่แล้ว เสี่ยวจู๋ของเจ้าจะยอมให้ท่านสวามีเสียหน้าได้อย่างไรกัน</size>
<size\=24>那、那我该怎么办啊？我买不起这刀啊！总不能白拿！</size>	<size\=24>นั่น...แล้วข้าน้อยจะทำเช่นไรดี? ข้าน้อยไม่มีปัญญาซื้อดาบเล่มนี้! จะรับไปเปล่าๆ ก็ไม่ได้!</size>
<size\=24>那不然你背我……。</size>	<size\=24>งั้นเจ้าอุ้มข้าไปก็แล้วกัน...</size>
<size\=24>那个唐布衣人虽然人品有点那个，但武功之高，只能说高深莫测，</size><size\=24>连咱们三人都在他手底下吃过大亏，那次磕头求饶磕到受伤，真惨。</size>	<size\=24>ถังปู้อีผู้นั้นแม้นิสัยจะออกจะแปลกอยู่สักหน่อย แต่วิทยายุทธ์สูงส่งเพียงนั้น บอกได้แค่ว่าลึกล้ำสุดหยั่งถึง</size><size\=24>แม้แต่พวกเราสามคนก็เคยพ่ายยับใต้มือเขามาแล้ว คราวนั้นก้มกราบขอชีวิตจนบาดเจ็บ ช่างน่าอนาถยิ่งนัก</size>
<size\=24>那也得讲究个两情相悦啊，我的感受呢？别拉我，你别拉我！</size>	<size\=24>แต่ก็ต้องเป็นความรักที่สมัครใจทั้งสองฝ่ายสิ แล้วความรู้สึกของข้าน้อยล่ะ? อย่าดึงข้าน้อย เจ้าอย่าดึงข้าน้อยนะ!</size>
<size\=24>那她小妹……是了，这女子既然被玷污了，他自也不介意咱们看上两眼了。</size>	<size\=24>งั้นน้องสาวของนางเล่า...ใช่แล้ว ในเมื่อหญิงผู้นี้ถูกย่ำยีไปแล้ว เขาก็คงไม่ถือสาที่พวกเราจะชำเลืองมองสักสองตาหรอก</size>
<size\=24>那怎办？</size>	<size\=24>แล้วจะทำเช่นไรดี?</size>
<size\=24>都是你害我被骂。</size>	<size\=24>ล้วนเป็นเพราะเจ้า ข้าจึงถูกดุด่า</size>
<size\=24>都是你害的啦。</size>	<size\=24>ล้วนเป็นความผิดของเจ้าทั้งนั้นแหละ</size>
<size\=24>都是我的错……。</size>	<size\=24>ล้วนเป็นความผิดของข้าเอง...</size>
<size\=24>闭嘴吧你，人家保不定就成了乘龙快婿，</size><size\=24>有点儿油怎么了？好过你半点油水也没有，穷成人干。</size>	<size\=24>หุบปากไปเถิดเจ้า เขาอาจกลายเป็นบุตรเขยในฝันของใครสักคนก็ได้</size><size\=24>มีน้ำมันติดตัวนิดหน่อยจะเป็นไรไป ยังดีกว่าเจ้าที่ไม่มีน้ำมันสักหยดเดียว จนตัวแห้งกรัง</size>
<size\=24>闭嘴吧你，没看他们有多少人吗？</size><size\=24>我小腿肚都在打颤了，快走快走。</size>	<size\=24>หุบปากไปเถิดเจ้า ไม่เห็นหรือว่าพวกมันมีกันมากเพียงใด?</size><size\=24>น่องข้าน้อยสั่นไปหมดแล้ว รีบไปเถิด รีบไปเร็ว!</size>
<size\=24>阿哥怎生舍得你……把泪恣意流……？</size>	<size\=24>พี่จ๋า เจ้าจะยอมทิ้งข้าไปได้อย่างไร...ปล่อยน้ำตาไหลอาบหน้า...?</size>
<size\=24>阿活阿活，兰姐姐怎么对师父说话这么乖巧。</size>	<size\=24>อาหัว อาหัว เหตุใดพี่หลานพูดกับอาจารย์ได้ประจบประแจงเช่นนั้น</size>
<size\=24>阿活阿活，魏掌门也太能干了，你不怕她篡位吗？</size>	<size\=24>อาหัว อาหัว เจ้าสำนักเว่ยนี่เก่งกาจเกินไปแล้ว เจ้าไม่กลัวนางแย่งตำแหน่งหรือ?</size>
<size\=24>阿活，我们快走吧。</size>	<size\=24>อาหัว พวกเรารีบไปกันเถิด</size>
<size\=24>阿浅你是想被她打死吗？拿了刀就不能退！这可是她心血力作！</size>	<size\=24>อาเชี่ยน เจ้าอยากถูกนางตีตายหรือ? รับดาบมาแล้วจะถอยไม่ได้นะ! นี่คือผลงานที่นางทุ่มเทเลือดเนื้อสร้างขึ้นมาเชียวนะ!</size>
<size\=24>阿浅，这是何时出的事啊？我怎都没听到风声。</size>	<size\=24>อาเชี่ยน เรื่องนี้เกิดขึ้นตั้งแต่เมื่อไหร่กัน ข้าน้อยไม่เคยได้ยินข่าวคราวเลย</size>
<size\=30>女侠止步！你再不停下，我、我可要动手了！</size>	<size\=30>จอมยุทธ์หญิง หยุดก่อน! หากเจ้ายังไม่หยุด ข้า...ข้าน้อยจะต้องลงมือแล้วนะ!</size>
<size\=40>(白鲨语)小的们！把货推上岸，走人！</size>	<size\=40>(ภาษาพรรคฉลามขาว) เหล่าลูกน้องทั้งหลาย! ขนสินค้าขึ้นฝั่ง แล้วรีบไปกันเถิด!</size>
<size\=40>……哈？掌门！？</size>	<size\=40>...ฮะ? เจ้าสำนัก!?</size>
<size\=40>……师娘！师娘，是您老人家吗？</size><size\=40>弟子赵活，拜见师娘！</size>	<size\=40>...ท่านอาจารย์หญิง! ท่านอาจารย์หญิง ใช่ท่านหรือไม่?</size><size\=40>ศิษย์จ้าวหัว ขอคารวะท่านอาจารย์หญิง!</size>
<size\=40>──战你娘亲啦！</size>	<size\=40>──ไปรบกับแม่เจ้าเถอะ!</size>
<size\=40>三师兄你让开！老子今日必须诛此二贼！</size>	<size\=40>พี่สามเปิดทางให้ข้า! วันนี้ข้าต้องสังหารเจ้าโจรทั้งสองนี้ให้จงได้!</size>
<size\=40>上官家主在我手上！</size><size\=40>我要一～刀子捅死了御使大人，你们猜猜会怎样？</size>	<size\=40>เจ้าตระกูลซ่างกวนอยู่ในมือข้าแล้ว!</size><size\=40>หากข้าเอามีดแทงท่านขุนนางตรวจการตายไปสักเล่ม พวกเจ้าลองทายซิว่าจะเป็นเช่นไร?</size>
<size\=40>上官家主现在落在我师弟的手里，你们猜怎么着？</size><size\=40>师弟，告诉他们。</size>	<size\=40>บัดนี้เจ้าตระกูลซ่างกวนตกอยู่ในมือของศิษย์น้องชายข้าแล้ว พวกเจ้าลองทายดูสิว่าเป็นเช่นไร?</size><size\=40>ศิษย์น้อง บอกพวกเขาไปเถิด</size>
<size\=40>不行！不能这样！</size><size\=40>阿叔你不能这样！唐门是好的！</size>	<size\=40>ไม่ได้! จะเป็นเช่นนี้ไม่ได้!</size><size\=40>ท่านลุง ท่านทำเช่นนี้ไม่ได้! สำนักถังเป็นสำนักที่ดี!</size>
<size\=40>丐帮</size>	<size\=40>พรรคขอทาน</size>
<size\=40>且慢！！</size>	<size\=40>ช้าก่อน!!</size>
<size\=40>住口！</size>	<size\=40>หุบปาก!</size>
<size\=40>你们武林盟军师南宫家主落在我手上！</size><size\=40>你们还不住手罢斗？</size>	<size\=40>กุนซือแห่งพันธมิตรยุทธจักรของพวกเจ้า เจ้าตระกูลหนานกง อยู่ในมือข้าแล้ว!</size><size\=40>พวกเจ้ายังไม่ยอมหยุดมือเลิกรบหรือ?</size>
<size\=40>像你这种软脚虾决斗者，没有资格参加我崆峒举办的死亡擂台大赛！！</size>	<size\=40>คนอ่อนแอไร้น้ำยาเยี่ยงเจ้า ไม่มีสิทธิ์เข้าร่วมศึกเวทีมรณะที่สำนักคงถงของข้าจัดขึ้นหรอก!!</size>
<size\=40>全真派</size>	<size\=40>สำนักฉวนเจิน</size>
<size\=40>南宫世家</size>	<size\=40>ตระกูลหนานกง</size>
<size\=40>叶兄！叶云舟！你快回来，有人要害你妹！</size>	<size\=40>พี่เย่! เย่หวินโจว! รีบกลับมาเถิด มีคนจะทำร้ายน้องสาวเจ้า!</size>
<size\=40>各位弟兄姊妹！欢呼吧！</size><size\=40>请君入瓮之计得售，他们要是还不投降，咱们就弃外堡上山包抄，</size><size\=40>干掉他们首脑！</size>	<size\=40>พี่น้องพวกเราทั้งหลาย! จงโห่ร้องยินดีเถิด!</size><size\=40>แผนล่อศัตรูเข้ากับดักสำเร็จแล้ว หากพวกมันยังไม่ยอมจำนน พวกเราก็จะทิ้งป้อมนอกขึ้นเขาตีโอบล้อม</size><size\=40>กำจัดหัวหน้าของพวกมันเสีย!</size>
<size\=40>唐门月会</size>唐门首脑方有资格参与的月例家会，每月贡献达标扣抵之后，可消费剩余贡献度向师长提出建言，影响门派方针。	<size\=40>การประชุมประจำเดือนสำนักถัง</size>เฉพาะแกนนำสำนักถังเท่านั้นที่มีสิทธิ์เข้าร่วมการประชุมประจำเดือนนี้ หลังหักลบยอดผลงานที่ทำได้ตามเกณฑ์ในแต่ละเดือนแล้ว สามารถใช้แต้มผลงานที่เหลือเสนอความเห็นต่อผู้อาวุโส เพื่อส่งผลต่อแนวนโยบายของสำนักได้
<size\=40>啊！我死啦！</size>	<size\=40>อา! ข้าตายแล้ว!</size>
<size\=40>够了，住口！</size>	<size\=40>พอแล้ว หุบปาก!</size>
<size\=40>大师兄？！</size>	<size\=40>พี่ใหญ่?!</size>
<size\=40>天武门主黄金龙，愿率天武门下弟子，投效唐门！</size><size\=40>恳请大侠收容！</size>	<size\=40>เจ้าสำนักเทียนอู่ หวงจินหลง ขอพาเหล่าศิษย์สำนักเทียนอู่ มาสวามิภักดิ์ต่อสำนักถัง!</size><size\=40>ขอวิงวอนท่านจอมยุทธ์โปรดรับไว้ด้วยเถิด!</size>
<size\=40>容纳门人上升</size>	<size\=40>ขีดความจุสมาชิกสำนักเพิ่มขึ้น</size>
<size\=40>峨嵋派</size>	<size\=40>สำนักเอ๋อเหมย</size>
<size\=40>崆峒派</size>	<size\=40>สำนักคงถง</size>
<size\=40>嵩山派</size>	<size\=40>สำนักซงซาน</size>
<size\=40>工作【护卫】已解锁</size>	<size\=40>งาน【องครักษ์】ปลดล็อกแล้ว</size>
<size\=40>恳请唐门大侠收容！</size>	<size\=40>ขอวิงวอนท่านจอมยุทธ์สำนักถังโปรดรับไว้ด้วยเถิด!</size>
<size\=40>我们以寡击众，能打成平手，等若是赢了！</size><size\=40>笑给他们听！哈哈哈哈！</size>	<size\=40>พวกเราน้อยกว่าแต่สู้กับมากกว่า เพียงเสมอกันก็เท่ากับชนะแล้ว!</size><size\=40>หัวเราะให้พวกมันได้ยินเลย! ฮ่าฮ่าฮ่าฮ่า!</size>
<size\=40>我来裁决，我来审判！</size><size\=40>老子地狱道法王，判官赵逵，便是地狱！</size>	<size\=40>ข้าเองจะเป็นผู้ตัดสิน ข้าเองจะเป็นผู้พิพากษา!</size><size\=40>ข้าคือธรรมราชาแห่งนรกภูมิ ตุลาการจ้าวขุย ข้าเองก็คือนรก!</size>
<size\=40>我没别的好说，就说一件事。</size><size\=40>各位不妨睁眼看看地下倒着谁？登愣！是上官家主！</size>	<size\=40>ข้าไม่มีอะไรจะพูดมากไปกว่านี้ มีเพียงเรื่องเดียวเท่านั้น</size><size\=40>พวกท่านลองลืมตาดูสิว่าใครนอนอยู่ที่พื้น? ตะแล่นแต้น! คือเจ้าตระกูลซ่างกวนไงเล่า!</size>
<size\=40>我要一～刀子捅死了御使大人，如何？</size>	<size\=40>หากข้าเอามีดแทงท่านขุนนางตรวจการตายไปสักเล่ม เจ้าจะว่าเช่นไร?</size>
<size\=40>我要将你碎尸万段！！</size>	<size\=40>ข้าจะสับเจ้าออกเป็นชิ้นเล็กชิ้นน้อยหมื่นชิ้น!!</size>
<size\=40>来人！</size>	<size\=40>มาคนเร็ว!</size>
<size\=40>死也不还！！</size>	<size\=40>ตายก็ไม่คืน!!</size>
<size\=40>点苍派</size>	<size\=40>สำนักเตี่ยนชาง</size>
<size\=40>爽死</size>今生心愿完满，在世更无牵挂，就此含笑长逝。	<size\=40>ตายอย่างสุขใจ</size>ความปรารถนาในชาตินี้สมบูรณ์แล้ว ไม่มีสิ่งใดให้ห่วงใยในโลกนี้อีกต่อไป จึงจากไปพร้อมรอยยิ้ม
<size\=40>犬马之劳！！</size>	<size\=40>ขอรับใช้สุดชีวิตดั่งสุนัขและม้า!!</size>
<size\=40>算！算！算！！</size>	<size\=40>ตกลง! ตกลง! ตกลง!!</size>
<size\=40>臭贼秃，你才是魔教徒，你没资格念阿弥陀佛！</size><size\=40>我是崆峒的！我总可以骂吧！</size>	<size\=40>ไอ้โจรหัวโล้นเหม็นเน่า เจ้าต่างหากที่เป็นคนของลัทธิมาร เจ้าไม่มีสิทธิ์สวดอมิตาภพุทธ!</size><size\=40>ข้าเป็นคนคงถง! ข้าย่อมด่าได้อยู่แล้ว!</size>
<size\=40>赵师兄！赵师兄！赵师兄！</size>	<size\=40>พี่ศิษย์จ้าว! พี่ศิษย์จ้าว! พี่ศิษย์จ้าว!</size>
<size\=40>这不是夔州大侠谭霸刀的破山斩吗！！</size>	<size\=40>นี่ไม่ใช่ท่าฟันแยกขุนเขาของท่านจอมยุทธ์แห่งขุยโจว ทันเจ้าดาบทรราชหรอกหรือ!!</size>
<size\=40>锦香宫</size>	<size\=40>จิ่นเซียงกง</size>
<size\=40>门派规模升级</size>	<size\=40>ขนาดสำนักเลื่อนระดับ</size>
<size\=40>青城派</size>	<size\=40>สำนักชิงเฉิง</size>
<size\=45>犯我掌派人威仪者杀无赦！！</size>	<size\=45>ผู้ใดล่วงเกินเกียรติศักดิ์เจ้าสำนักของเรา ฆ่าไม่ไว้ชีวิต!!</size>
<size\=50>三师兄你给我闭嘴！！</size>	<size\=50>พี่สาม เจ้าหุบปากซะให้ข้าที!!</size>
<size\=50>三！</size>	<size\=50>สาม!</size>
<size\=50>上吊？！</size>	<size\=50>แขวนคอตาย?!</size>
<size\=50>不必客气，赵某识得路，自己来了！</size>	<size\=50>ไม่ต้องเกรงใจกันดอก ข้าน้อยจ้าวผู้นี้รู้จักหนทางดีอยู่แล้ว ขอมาเองก็แล้วกัน!</size>
