<size\=24>浅儿，唐门的日子很清苦，只怕比丐帮好不到哪里去。</size><size\=24>你去了又不能改姓唐，只能做外姓弟子，不单学不到什么武功，还要做劳役。</size><size\=24>你可想清楚了，当真想去吗？</size>	<size\=24>เชี่ยนเอ๋อร์ ชีวิตในสำนักถังนั้นยากลำบากยิ่งนัก เกรงจะดีไปกว่าพรรคขอทานไม่มากนัก</size><size\=24>เจ้าไปแล้วก็เปลี่ยนแซ่เป็นถังไม่ได้ ทำได้แค่เป็นศิษย์ต่างแซ่ ไม่เพียงเรียนวิทยายุทธ์ไม่ได้มากนัก ยังต้องทำงานหนักอีกด้วย</size><size\=24>เจ้าคิดให้ถ้วนถี่แล้วหรือยัง อยากไปจริงๆ หรือ</size>
<size\=24>湘姊这人好面子，脸皮又薄，她在咱们面前哭出声来，</size><size\=24>等会儿冷静下来，一定会拔剑杀人灭口，你信不信？</size>	<size\=24>พี่เซียงคนนี้รักหน้าตา ใจก็บางเหลือเกิน นางร้องไห้เสียงดังต่อหน้าพวกเรา</size><size\=24>เดี๋ยวพอนางสงบสติได้ ต้องชักดาบมาฆ่าปิดปากพวกเราแน่ๆ เจ้าเชื่อหรือไม่</size>
<size\=24>然后人家对你，跟你对我的一样喔。</size>	<size\=24>แล้วข้าจะทำกับเจ้า เหมือนที่เจ้าทำกับข้าเป๊ะเลยนะ</size>
<size\=24>然后你说要给我打的脚镣，也得打好。</size><size\=24>我乐意让你铐着，哪儿也不去。</size>	<size\=24>แล้วโซ่ตรวนที่เจ้าบอกว่าจะตีให้ข้าน่ะ ก็ต้องตีให้ดีด้วยนะ</size><size\=24>ข้ายินดีให้เจ้าล่ามข้าไว้ ไม่ไปไหนทั้งนั้น</size>
<size\=24>燕云十六州在哪？</size>	<size\=24>สิบหกแคว้นเยียนอวิ๋นอยู่ที่ไหนกัน</size>
<size\=24>爷爷，是奉国军节度使刘光世。</size>	<size\=24>ท่านปู่ เขาคือหลิวกวงซื่อ ผู้บัญชาการทหารแห่งกองทัพเฟิ่งกั๋วขอรับ</size>
<size\=24>爹说有人潜入家中行凶，说出去会动摇人心，</size><size\=24>是以吩咐大家都不许声张。</size>	<size\=24>พ่อบอกว่ามีคนแอบเข้ามาก่อเหตุร้ายในบ้าน หากพูดออกไปจะทำให้จิตใจผู้คนสั่นคลอน</size><size\=24>จึงสั่งให้ทุกคนห้ามเอิกเกริกกันขอรับ</size>
<size\=24>现在冷静下来了，见你心就暖暖的。</size><size\=24>反悔呢，是不可能反悔的。</size>	<size\=24>ตอนนี้สงบสติได้แล้ว พอเห็นเจ้าใจก็อุ่นขึ้นมา</size><size\=24>ส่วนจะเสียใจภายหลังน่ะหรือ เป็นไปไม่ได้หรอก</size>
<size\=24>现在笑还太早了，我哥还没点头答应呢。</size><size\=24>你别作声。</size>	<size\=24>ตอนนี้ยิ้มยังเร็วไปหน่อยนะ พี่ชายข้ายังไม่พยักหน้ายอมรับเลย</size><size\=24>เจ้าอย่าส่งเสียง</size>
<size\=24>瑞郎不是不肯答应，他努力过了，只是没有结果而已。</size><size\=24>妳应该心知肚明才对……妳不也在不为人知的地方拚死挣扎过吗？</size><size\=24>全力以赴，到头什么也办不到。</size>	<size\=24>พี่รุ่ยไม่ใช่ไม่ยอมตกลง เขาพยายามแล้ว เพียงแต่ไม่มีผลลัพธ์เท่านั้น</size><size\=24>เจ้าควรจะรู้แก่ใจดีอยู่แล้ว...เจ้าเองก็เคยดิ้นรนสุดชีวิตในที่ที่ไม่มีใครรู้เห็นไม่ใช่หรือ</size><size\=24>ทุ่มสุดตัวแล้ว สุดท้ายกลับทำอะไรไม่ได้เลย</size>
<size\=24>甭管我，我自有妙计脱身。</size>	<size\=24>ไม่ต้องห่วงข้าหรอก ข้ามีอุบายเด็ดหนีออกไปได้เอง</size>
<size\=24>畜生！禽兽！他定是觊觎魏掌门美色，想跟人家生宝宝！</size>	<size\=24>ไอ้สัตว์เดรัจฉาน! ไอ้ชาติชั่ว! มันต้องหมายปองรูปโฉมของเจ้าสำนักเว่ยแน่ๆ อยากมีลูกกับนางล่ะสิ!</size>
<size\=24>看到了。</size><size\=24>这人的通缉令贴得满城都是，不知什么来头。</size>	<size\=24>เห็นแล้วขอรับ</size><size\=24>ใบประกาศจับคนผู้นี้ติดเต็มเมืองไปหมด ไม่รู้ว่ามีที่มาที่ไปอย่างไร</size>
<size\=24>真亏你把掌门信物弄丢了，还镇得住其他长老。</size>	<size\=24>เจ้านี่ก็เก่งจริง ทำป้ายอาญาสิทธิ์เจ้าสำนักหายไป แต่ยังคุมผู้อาวุโสคนอื่นๆ ได้อยู่</size>
<size\=24>真是天师令……你打的是什么鬼主意？</size>	<size\=24>เป็นป้ายเทียนซือจริงๆ ด้วย...เจ้ากำลังคิดแผนร้ายอะไรอยู่กันแน่?</size>
<size\=24>瞎说啥，进屋去。</size>	<size\=24>พูดจาเหลวไหลอะไร รีบเข้าบ้านไปเถอะ</size>
<size\=24>稍安勿躁，稍安勿躁。</size>	<size\=24>ใจเย็นๆ ก่อน ใจเย็นๆ ก่อน</size>
<size\=24>稳住，别慌。</size>	<size\=24>ตั้งสติไว้ อย่าตกใจ</size>
<size\=24>竟然不是易容。</size>	<size\=24>ไม่นึกว่าจะไม่ใช่การปลอมโฉม</size>
<size\=24>等下！唐布衣！我叫你等等──别伤他！</size>	<size\=24>เดี๋ยวก่อน! ถังปู้อี! ข้าบอกให้เจ้ารอก่อน── อย่าทำร้ายเขา!</size>
<size\=24>等等──！</size>	<size\=24>เดี๋ยวก่อน──!</size>
<size\=24>老爷，大公子和二公子在陪尹道长说话，一时半刻来不了。</size>	<size\=24>ท่านเจ้านาย คุณชายใหญ่กับคุณชายรองกำลังสนทนาอยู่กับนักพรตอิ๋น ยังมาไม่ได้ในเร็ววันนี้ขอรับ</size>
<size\=24>胖的是债主吕翁，另一位是吕家管算账的先生。</size>	<size\=24>คนอ้วนคือเฒ่าลวี่เจ้าหนี้ อีกคนคือท่านอาจารย์ที่ดูแลบัญชีของตระกูลลวี่</size>
<size\=24>胡说，明明就是向我挥的手！</size>	<size\=24>เหลวไหล เห็นๆ อยู่ว่าโบกมือให้ข้าต่างหาก!</size>
<size\=24>英雄所见略同，我太信了。这下如何是好？</size>	<size\=24>ความคิดของวีรบุรุษย่อมคล้ายกันเสมอ ข้าเชื่อไปเต็มๆ เลย ทีนี้จะทำอย่างไรดี</size>
<size\=24>虽然过程和想象中不一样，不过架是打定了，抄家伙！</size>	<size\=24>ถึงแม้ขั้นตอนจะไม่เหมือนที่คิดไว้ แต่ยังไงก็ต้องตีกันแน่แล้ว หยิบอาวุธมาเลย!</size>
<size\=24>行了，别忘了我们此刻仍是阶下囚。</size>	<size\=24>พอเถอะ อย่าลืมว่าตอนนี้พวกเรายังเป็นนักโทษอยู่</size>
<size\=24>要不然，吕翁一路暴跳如雷，压根无法好好说话。</size><size\=24>我不怕他催债，就怕他气到双脚一蹬，反要把小命交代在山上。</size><size\=24>到时真不敢想世人会如何传闻了。</size>	<size\=24>ไม่งั้นเฒ่าลวี่คงโกรธเป็นฟืนเป็นไฟตลอดทาง พูดจาดีๆ กันไม่ได้เลย</size><size\=24>ข้าไม่กลัวที่เขาทวงหนี้หรอก กลัวแต่เขาโกรธจนเหยียดขาตายไปเสียก่อน กลับจะต้องเอาชีวิตทิ้งไว้บนเขานี้</size><size\=24>ถึงตอนนั้นข้าไม่กล้าคิดเลยว่าชาวโลกจะเล่าลือกันไปอย่างไร</size>
<size\=24>要糟蹋，也要挑那些好看、性子高傲的少侠女侠下手，</size><size\=24>看他们平素装模作样，说什么快意恩仇，到头屎尿都管不住的惨样，</size><size\=24>那才叫杰作呢。</size>	<size\=24>จะย่ำยีทั้งที ก็ต้องเลือกเอาพวกยุวชนยอดฝีมือกับวีรสตรีที่หน้าตาดีและอวดดีนั่นแหละ</size><size\=24>ดูพวกมันวางท่าทำเก๋ทุกวัน พูดถึงเรื่องแค้นต้องชำระด้วยความสะใจ สุดท้ายกลับควบคุมขี้เยี่ยวตัวเองไม่ได้ ดูน่าอนาถยิ่งนัก</size><size\=24>นั่นแหละถึงจะเรียกว่าผลงานชิ้นเอก</size>
<size\=24>觉慧师兄！你……你这是什么话？</size><size\=24>苍生有难，能者多劳，佛说我不入地狱，谁入地狱。</size><size\=24>何况这是再振我嵩山威名，修证佛法的大好时机呀！</size>	<size\=24>พี่ศิษย์เจว๋ฮุ่ย! ท่าน...ท่านพูดอะไรเช่นนี้?</size><size\=24>ประชาชนตกทุกข์ได้ยาก ผู้มีความสามารถย่อมต้องทำงานมากกว่า พระพุทธองค์ตรัสไว้ว่า หากข้าไม่ลงนรก แล้วใครเล่าจะลงนรก</size><size\=24>ยิ่งกว่านั้นนี่คือโอกาสอันดีที่จะฟื้นฟูชื่อเสียงของซงซานเรา และบำเพ็ญพุทธธรรมให้แจ้งด้วย!</size>
<size\=24>解大侠不知为何在生气，想勒索人，当然你去。</size>	<size\=24>ท่านจอมยุทธ์เซี่ยไม่รู้ว่าโกรธเรื่องอะไร อยากจะไปรีดไถใคร แน่นอนว่าต้องเป็นเจ้าไปสิ</size>
<size\=24>让过头会被看穿手脚。</size><size\=24>不过我们可以佯作难分轩轾，最后拱手说句佩服佩服。</size>	<size\=24>ถ้ายอมมากเกินไปจะถูกจับได้ว่าแกล้งทำ</size><size\=24>แต่พวกเราแกล้งทำเป็นสูสีกันได้ สุดท้ายค่อยคำนับพูดว่าน่าประทับใจ น่าประทับใจ</size>
<size\=24>记得你从前住的那间空屋吗？</size><size\=24>因为靠近茅房，许多年来都没人租住，还维持当年陈设。</size>	<size\=24>ยังจำห้องว่างที่เจ้าเคยอาศัยอยู่แต่ก่อนได้ไหม</size><size\=24>เพราะอยู่ใกล้ส้วม หลายปีมานี้จึงไม่มีใครเช่าอยู่ ยังคงสภาพเครื่องเรือนแบบเดิมไว้เหมือนปีนั้น</size>
<size\=24>说得好听，谁知你肚里藏什么坏水。</size><size\=24>难道你还能真把别家小娘子当作亲妹看待。</size>	<size\=24>พูดได้ไพเราะนัก ใครจะไปรู้ว่าเจ้าซ่อนเล่ห์เหลี่ยมชั่วร้ายอะไรไว้ในท้อง</size><size\=24>เจ้าจะสามารถถือว่าลูกสาวบ้านอื่นเป็นน้องสาวแท้ๆ ได้จริงหรือ</size>
<size\=24>谁都有一两件不欲人知、恨不得抹墙上毁尸灭迹的丑事吧。</size>	<size\=24>ใครๆ ก็มีเรื่องอัปยศสักหนึ่งสองเรื่องที่ไม่อยากให้ใครรู้ อยากจะป้ายกลบร่องรอยทำลายให้สิ้นซากไปเลยทั้งนั้นแหละ</size>
<size\=24>谢谢师兄。</size>	<size\=24>ขอบคุณพี่ศิษย์เจ้าค่ะ</size>
<size\=24>谢谢师兄夸奖……。</size>	<size\=24>ขอบคุณพี่ศิษย์ที่ชมเชยเจ้าค่ะ...</size>
<size\=24>贤侄，擒贼先擒王，你设法引开唐二，</size><size\=24>老衲一找到破绽，便去擒拿唐中翎！</size>	<size\=24>หลานเอ๋ย จับโจรต้องจับหัวโจกก่อน เจ้าหาทางล่อถังสองออกไปให้พ้น</size><size\=24>พออาตมาหาช่องโหว่เจอ ก็จะไปจับตัวถังจงหลิงทันที!</size>
<size\=24>走了啦！</size>	<size\=24>ไปกันเถอะน่า!</size>
<size\=24>走了走了，没必要跟他一般见识。</size>	<size\=24>ไปกันเถอะ ไปกันเถอะ ไม่จำเป็นต้องไปถือสาเยี่ยงเขาหรอก</size>
