<size\=24>偶尔就是会有这种人啦，习惯就好。</size><size\=24>他们就觉得这样很有男子气概，别说，还真有小娘子肯吃这套，还不少。</size>	<size\=24>นานๆ ทีก็จะมีคนแบบนี้แหละ ชินซะก็แล้วกัน</size><size\=24>พวกเขาคิดว่าทำแบบนี้แล้วดูมีความเป็นชายชาตรี ว่าไปก็จริงนะ ยังมีสาวน้อยที่ยอมหลงกลแบบนี้อยู่ไม่น้อยเลย</size>
<size\=24>傻妞，快拜吧。</size>	<size\=24>เจ้าหนูโง่ รีบไหว้ซะเถอะ</size>
<size\=24>傻子，正是因为对面人有点儿多，才不能自乱阵脚。</size><size\=24>气势一输人，他们立马就一拥而上了。</size>	<size\=24>โง่จริง ก็เพราะฝ่ายตรงข้ามมีคนเยอะไปหน่อยนี่แหละ ถึงยิ่งต้องไม่ทำให้ขบวนทัพของเรากระเจิงเอง</size><size\=24>แค่เสียเชิงให้เขาปุ๊บ พวกมันก็จะกรูกันเข้ามาทันที</size>
<size\=24>像他这种高手，把名声看得比钱财女人都重要，咱们就成全他吧。</size>	<size\=24>ยอดฝีมืออย่างเขาเห็นชื่อเสียงสำคัญยิ่งกว่าเงินทองและสตรี พวกเราก็สนองให้เขาสมใจเถอะ</size>
<size\=24>兄台，你不去追，我如何有脸说体己话，宽慰小娘子呢？</size><size\=24>这点儿小玩意你拿着，回头我见着大公子，再替你说些好话得了。</size>	<size\=24>ท่านพี่ หากท่านไม่ไปตามเขาไป ข้าจะมีหน้าไปพูดคำปลอบใจเพื่อปลอบขวัญคุณหนูได้อย่างไรกัน</size><size\=24>ของเล็กๆ น้อยๆ ชิ้นนี้เจ้าเก็บไว้เถิด เดี๋ยวข้าไปพบท่านคุณชายใหญ่ จะช่วยพูดดีๆ ให้เจ้าอีกแรง</size>
<size\=24>先生，他说那什么意思？</size>	<size\=24>ท่านอาจารย์ เขาพูดเช่นนั้นหมายความว่าอย่างไรกัน</size>
<size\=24>八成是，好汉不吃眼前亏，先照做就是，找齐人马再回来闹。</size>	<size\=24>ท่าทางจะเป็นเช่นนั้นแหละ ชายชาตรีที่ฉลาดย่อมไม่ยอมเสียเปรียบซึ่งหน้า ทำตามที่เขาว่าไปก่อนเถอะ รอรวบรวมพรรคพวกให้ครบแล้วค่อยกลับมาป่วนทีหลัง</size>
<size\=24>公子，你都陪着我们，尊夫人这是吃醋啦！还不快哄哄她！</size>	<size\=24>คุณชาย ท่านมัวแต่มาอยู่เป็นเพื่อนพวกเรา ท่านภรรยาคงหึงเสียแล้ว รีบไปง้อนางเถอะ!</size>
<size\=24>刚才答应我的事，不能忘记哦？</size>	<size\=24>เรื่องที่เพิ่งรับปากข้าไว้เมื่อครู่ อย่าลืมเสียล่ะ</size>
<size\=24>别听她胡说，她那叫过得去，天下就没狠人了。</size><size\=24>做生意的人没一个敢到临安福州、建州一带捋虎须的，这女子手段比她爹都绝。</size>	<size\=24>อย่าไปฟังนางพูดพล่อยๆ ถ้านางแค่พอผ่านได้ ในโลกนี้ก็คงไม่มีคนโหดแล้วละ</size><size\=24>ในหมู่พ่อค้าไม่มีใครกล้าไปแหย่หนวดเสือแถบหลินอัน ฝูโจว เจี้ยนโจวเลย ฝีมือของหญิงคนนี้เหนือกว่าพ่อของนางเสียอีก</size>
<size\=24>别回头，拼尽全力往后山跑，越过傍晚的小溪，往地势低的方向跑，设法下山去。</size>	<size\=24>อย่าหันกลับไป ใช้สุดกำลังวิ่งไปทางเขาหลัง ข้ามลำธารยามเย็นไป มุ่งไปทางที่พื้นดินต่ำ หาทางลงเขาให้ได้</size>
<size\=24>别担心我，我才没那么脆弱。</size>	<size\=24>อย่าเป็นห่วงข้าเลย ข้าไม่ได้อ่อนแอขนาดนั้นหรอก</size>
<size\=24>别说啦！师弟！别说啦！求你行行好闭嘴吧！</size>	<size\=24>อย่าพูดแล้ว! ศิษย์น้องชาย! อย่าพูดอีกแล้ว! ขอร้องล่ะทำบุญเถิด หุบปากซะที!</size>
<size\=24>别说小人没劝你，快逃，此地不宜久留啊！</size>	<size\=24>อย่าว่าข้าน้อยไม่เตือนท่านนะ รีบหนีเถิด ที่นี่ไม่เหมาะจะอยู่นาน!</size>
<size\=24>别走，等等我！</size>	<size\=24>อย่าเพิ่งไป รอข้าด้วย!</size>
<size\=24>原来你是骗人的喔！连我都信了！</size><size\=24>这下怎么办？大师兄最讨厌这个人了，你小心到时被记恨！</size>	<size\=24>แท้จริงแล้วเจ้าโกหกนี่เอง! ขนาดข้ายังเชื่อเลย!</size><size\=24>ทีนี้จะทำยังไงดีล่ะ พี่ใหญ่เกลียดคนๆ นี้ที่สุดเลยนะ เจ้าระวังจะถูกจดจำแค้นเอาไว้!</size>
<size\=24>只要赵师兄不嫌弃我……我也……宁可和赵师兄一起……。</size><size\=24>胜过和终日逞凶斗狠的江湖俗人……何况我也没得选……。</size><size\=24>我若不从的话……师姐就要杀我的……可不是我自己不知廉耻。</size>	<size\=24>ขอเพียงพี่ศิษย์จ้าวไม่รังเกียจข้า...ข้าก็...ยินดีอยู่กับพี่ศิษย์จ้าวเสียมากกว่า...</size><size\=24>ยังดีกว่าไปอยู่กับพวกคนยุทธภพหยาบช้าที่วันๆ เอาแต่ห้ำหั่นแย่งชิงกัน...ยิ่งไปกว่านั้นข้าก็ไม่มีทางเลือกอื่น...</size><size\=24>หากข้าไม่ยอมทำตาม...พี่ศิษย์หญิงก็จะฆ่าข้าเสีย...ไม่ใช่ว่าข้าเองไม่รู้จักอายหรอก</size>
<size\=24>可不是吗？救他性命、请他吃饭，还请出罪过来了，倒变成我们欠他似的。</size><size\=24>他八成都不觉得自己没品，咱们不管他，这种人没福报的。</size>	<size\=24>ใช่เลยไม่ใช่หรือ? ช่วยชีวิตเขา เลี้ยงข้าวเขา สุดท้ายกลับกลายเป็นความผิดของเราไปเสียได้ ราวกับพวกเราเป็นหนี้เขาอย่างนั้นแหละ</size><size\=24>เขาคงไม่คิดด้วยซ้ำว่าตัวเองไร้มารยาท ช่างเขาเถอะ คนแบบนี้ไม่มีบุญวาสนาหรอก</size>
<size\=24>可它真的就是玩具嘛，都怪你的馊主意。</size>	<size\=24>ก็มันเป็นแค่ของเล่นจริงๆ นี่นา ทั้งหมดต้องโทษความคิดบรรลัยของเจ้าเลย</size>
<size\=24>可得谨慎点，这话我只在这儿说，这龙凤团茶，乃是贡茶。</size><size\=24>是皇家专用的茶，非得御赐等闲难有，这一块却是偷凿下来，献给上官家的。</size>	<size\=24>ต้องระวังตัวให้ดี คำพูดนี้ข้าพูดแค่ที่นี่เท่านั้นนะ ชาก้อนมังกรหงส์นี้เป็นชาบรรณาการ</size><size\=24>เป็นชาสำหรับราชสำนักโดยเฉพาะ หากไม่ได้รับพระราชทานก็ยากจะหาได้ทั่วไป ก้อนนี้เป็นชิ้นที่แอบสกัดออกมาถวายให้ตระกูลซ่างกวน</size>
<size\=24>可是，做那个就比较开心啊。</size>	<size\=24>แต่ว่า...ทำอย่างนั้นแล้วมันสนุกกว่านี่นา</size>
<size\=24>叶兄，配合一下，快配合一下。</size><size\=24>我二师兄医术可比李大夫都高明太多了，云裳妹子的病还须请他医治。</size>	<size\=24>ท่านพี่เย่ ช่วยร่วมมือหน่อยเถอะนะ รีบร่วมมือหน่อยเร็ว</size><size\=24>ฝีมือแพทย์ของพี่รองข้าเก่งกว่าหมอหลี่มากนัก อาการป่วยของน้องหวินฉางต้องให้เขารักษาถึงจะได้</size>
<size\=24>同感，这么猛，无福消受啊。咱们闪远点为妙。</size>	<size\=24>เห็นด้วย ดุร้ายขนาดนี้ พวกเราไม่มีบุญพอจะรับไหวหรอก หลบไปให้ไกลๆ ดีกว่า</size>
<size\=24>听我一句劝，不会害你，无论什么要紧事都等会儿再说。</size><size\=24>何况真的事关重大，更不宜专断独行，若当场宣之于众，岂非喧宾夺主吗？</size><size\=24>那也未免太过鲁莽！应该先禀报掌门才是。</size>	<size\=24>ฟังคำเตือนข้าสักคำเถิด จะไม่ทำร้ายเจ้าหรอก เรื่องด่วนแค่ไหนก็รอไว้พูดทีหลังก่อนเถิด</size><size\=24>ยิ่งถ้าเป็นเรื่องใหญ่จริงๆ ก็ยิ่งไม่ควรตัดสินใจเองตามลำพัง หากประกาศให้คนทั้งหมดรู้ต่อหน้าตรงนี้ มิใช่การแย่งบทเจ้าภาพไปหรอกหรือ?</size><size\=24>แบบนั้นก็สุ่มเสี่ยงเกินไปแล้ว! ควรรายงานเจ้าสำนักก่อนถึงจะถูก</size>
<size\=24>呃……说得也是，抱歉，我心慌则乱。</size>	<size\=24>เอ่อ...ก็จริงอย่างที่ว่า ขอโทษด้วย ข้าตื่นตระหนกจนสติกระเจิงไปหน่อย</size>
<size\=24>呿。</size>	<size\=24>ชิ</size>
<size\=24>咕……。</size>	<size\=24>ฮือ...</size>
<size\=24>哎唷，三师兄怒了，大家小声点。</size>	<size\=24>โอ๊ะ พี่สามโกรธแล้ว ทุกคนพูดค่อยๆ หน่อย</size>
<size\=24>哎走。</size>	<size\=24>ไปกันเถอะ</size>
<size\=24>哎，你看。</size>	<size\=24>เฮ้ เจ้าดูสิ</size>
<size\=24>哎，走走走，快走。</size>	<size\=24>เฮ้อ ไปกันเถอะ ไปๆ รีบไปกันเร็ว</size>
<size\=24>哥哥……咳，咳。</size>	<size\=24>พี่ชาย...ไอ ไอ</size>
<size\=24>哥哥你别管，我是为他好呀。</size>	<size\=24>พี่ชายไม่ต้องยุ่งหรอก ข้าทำเพื่อเขาต่างหาก</size>
<size\=24>哥哥，你无话可说可以不要硬说。</size>	<size\=24>พี่ชาย ถ้าไม่มีอะไรจะพูดก็ไม่ต้องฝืนพูดก็ได้นะ</size>
<size\=24>哥哥，先别说了，形势比人强，跟他们说是没用的。</size><size\=24>我们不如先暂撄其锋，明哲保身的好……。</size>	<size\=24>พี่ชาย อย่าเพิ่งพูดเลย สถานการณ์ตอนนี้เหนือกว่าคน พูดกับพวกเขาไปก็ไม่มีประโยชน์หรอก</size><size\=24>เราหลบเลี่ยงคมดาบพวกเขาไปก่อนดีกว่า รักษาตัวให้รอดไว้เถิด...</size>
<size\=24>哥哥，这种玩笑我开可以，你可不行啊。</size><size\=24>快见好就收，不然真要得罪人啦。</size>	<size\=24>พี่ชาย เรื่องล้อเล่นแบบนี้ข้าพูดได้ แต่พี่พูดไม่ได้นะ</size><size\=24>รีบหยุดเสียตอนที่ยังดีอยู่เถอะ ไม่งั้นจะไปทำให้คนอื่นโกรธเอาจริงๆ นะ</size>
<size\=24>哥～哥～～我在这里～～</size>	<size\=24>พี่～ ชาย～～ ข้าอยู่ตรงนี้～～</size>
<size\=24>唉唷我的小师妹……为何悲伤那么久……</size>	<size\=24>โธ่เอ๋ย ศิษย์น้องคนเล็กของข้า...เหตุใดจึงเศร้าโศกอยู่นานเพียงนี้...</size>
<size\=24>唉，我有得选吗。</size>	<size\=24>เฮ้อ ข้ามีทางเลือกด้วยหรือ</size>
<size\=24>唉，那你也得跟我说啊。再不说，我怎么背黑锅？</size>	<size\=24>เฮ้อ ถ้าอย่างนั้นเจ้าก็ต้องบอกข้าด้วยสิ ถ้าไม่บอก ข้าจะรับเคราะห์แทนได้ยังไงกัน</size>
<size\=24>唐默铃，她说错了一件事。</size>	<size\=24>ถังโม่หลิง นางพูดผิดไปเรื่องหนึ่ง</size>
<size\=24>喂，你还真想把小命拼在这里？</size><size\=24>莫要冲动因小失大，行动之时已至。</size><size\=24>我只待他要上场的时候，便去假意报信乱他心神，你也速速动身下山吧。</size>	<size\=24>เฮ้ เจ้าคิดจะเอาชีวิตน้อยๆ นี่มาพนันที่นี่จริงๆ หรือ?</size><size\=24>อย่าใจร้อนจนเสียใหญ่เพราะเรื่องเล็ก ถึงเวลาลงมือแล้ว</size><size\=24>ข้าจะรอจนเขาจะขึ้นสนาม แล้วจะไปแสร้งรายงานข่าวให้จิตใจเขาปั่นป่วน เจ้าก็รีบลงเขาไปเสียเถิด</size>
<size\=24>喂，瞎眼了你？那可是上官大人的千金。</size><size\=24>你要敢伤了她，咱们都得吃不了兜着走！</size>	<size\=24>เฮ้ย ตาบอดไปแล้วหรือไง นั่นคือคุณหนูของท่านซ่างกวนนะ</size><size\=24>ถ้าเจ้ากล้าทำร้ายนางล่ะก็ พวกเราทุกคนต้องเดือดร้อนกันหมดแน่!</size>
<size\=24>喝，哼嗯～哈！</size>	<size\=24>ฮ้า เห้อ～ ฮะ!</size>
<size\=24>嗯，说得也是，一路辛苦你了，师弟。</size>	<size\=24>อืม ก็จริงอย่างว่า ตลอดทางนี้เหนื่อยมากนะ ศิษย์น้องชาย</size>
<size\=24>嘘，你这是想做甚？青城可不比你唐门，</size><size\=24>扰乱礼仪、冲撞掌门，无一不是大过，后果不堪设想啊。</size>	<size\=24>ชู่ว! เจ้าคิดจะทำอะไรกันแน่? ชิงเฉิงไม่เหมือนสำนักถังของเจ้านะ</size><size\=24>การละเมิดจารีต ล่วงเกินเจ้าสำนัก ล้วนเป็นความผิดใหญ่ทั้งสิ้น ผลที่ตามมาคาดไม่ถึงเลยนะ</size>
<size\=24>嘿。能够动心忍性，咱仨也长进了啊。</size>	<size\=24>เฮ้อ พวกเราสามคนฝึกใจให้อดทนได้ขนาดนี้ ก็นับว่าก้าวหน้าขึ้นเยอะแล้วนะ</size>
<size\=24>四师兄，你放水也太过头了吧。</size>	<size\=24>พี่สี่ เจ้าปล่อยน้ำมากไปหน่อยแล้วมั้ง</size>
<size\=24>四师兄，四师兄。</size>	<size\=24>พี่สี่ พี่สี่</size>
<size\=24>四师兄，大公子给你损得不会讲话了。</size><size\=24>你看他一直干笑。</size>	<size\=24>พี่สี่ คุณชายใหญ่แขวะเจ้าจนพูดไม่ออกเลยนะ</size><size\=24>ดูสิ เขาได้แต่หัวเราะแห้งๆ อยู่นั่นแหละ</size>
<size\=24>四师兄，我打你是为你好，别怪我。</size><size\=24>我师父内功深湛，耳朵可灵了。</size>	<size\=24>พี่สี่ ที่ข้าตีเจ้าก็เพื่อเจ้าเองนะ อย่าโทษข้าเลย</size><size\=24>พลังกำลังภายในของอาจารย์ข้าล้ำลึกนัก หูของท่านไวมากเลยนะ</size>
<size\=24>四掌门齐聚半雨屏，必有大事。</size><size\=24>你别胡乱出声，若有状况，拔腿便跑即是，且安静听任发落吧。</size>	<size\=24>เจ้าสำนักทั้งสี่มารวมตัวกันที่ป้านอวี่ผิง ต้องมีเรื่องใหญ่แน่</size><size\=24>เจ้าอย่าส่งเสียงมั่วซั่ว หากมีเหตุการณ์ใดก็รีบวิ่งหนีไปเถิด ตอนนี้เงียบๆ ฟังคำตัดสินไปก่อน</size>
<size\=24>坏人。</size>	<size\=24>คนเลว</size>
<size\=24>壮士，我想请你去追杀方才那人。</size>	<size\=24>ท่านผู้กล้า ข้าอยากให้ท่านไปตามฆ่าคนที่เพิ่งผ่านไปนั้น</size>
<size\=24>大哥，你、你也太松懈了，万一他突然翻脸，</size><size\=24>一掌拍过来，你只怕都还没搞清楚怎么回事就一命呜呼了！</size>	<size\=24>พี่ เจ้า...เจ้าตั้งการ์ดหย่อนไปหน่อยแล้วนะ ถ้าเขาพลิกหน้าขึ้นมากะทันหัน</size><size\=24>ตบมาทีเดียว เจ้าอาจจะยังไม่ทันรู้ตัวด้วยซ้ำว่าเกิดอะไรขึ้นก็สิ้นชีวิตไปแล้ว!</size>
<size\=24>大好日子，不宜见血，走走走。</size>	<size\=24>วันดีคืนดีแบบนี้ไม่ควรให้เลือดตกยางออก ไปกันเถอะ ไปๆ</size>
<size\=24>大师兄，快说点中听的好话，要不然真的会死！</size>	<size\=24>พี่ใหญ่ รีบพูดอะไรดีๆ ที่ถูกหูหน่อยเถอะ ไม่งั้นข้าตายจริงๆ แน่!</size>
<size\=24>大师兄，这是火蝎王毒的解药，快藏好。</size>	<size\=24>พี่ใหญ่ นี่คือยาแก้พิษราชาแมงป่องเพลิง รีบเก็บให้ดี</size>
<size\=24>夺魄门的人往往比较冷淡，若受了冷遇，</size><size\=24>希望赵师兄可以大人大量，不要往心里去。</size>	<size\=24>คนของสำนักชิงวิญญาณมักจะเย็นชาสักหน่อย หากได้รับการต้อนรับที่เย็นชาไป</size><size\=24>ก็หวังว่าพี่ศิษย์จ้าวจะใจกว้างให้อภัย อย่าเก็บไปคิดมากเลยนะ</size>
<size\=24>她怎么好像不是在跟我们说话？</size>	<size\=24>ทำไมนางถึงดูเหมือนไม่ได้พูดกับพวกเราเลยล่ะ?</size>
<size\=24>好、好。</size>	<size\=24>ดี ดี</size>
<size\=24>好。</size>	<size\=24>ได้</size>
<size\=24>好在有你提点，我才没闹笑话。</size>	<size\=24>โชคดีที่มีเจ้าคอยเตือน ข้าถึงไม่ได้ทำเรื่องขายหน้า</size>
<size\=24>好紧张，好紧张，好紧张，好紧张。</size><size\=24>魔教的法王就坐在我后面，名闻天下的魔教法王！</size>	<size\=24>ตื่นเต้นจัง ตื่นเต้นจัง ตื่นเต้นจัง ตื่นเต้นจัง</size><size\=24>ธรรมราชาแห่งลัทธิมารนั่งอยู่ข้างหลังข้าเอง ธรรมราชาแห่งลัทธิมารที่ลือชื่อไปทั่วแผ่นดิน!</size>
<size\=24>好，那便由你，下去吧。</size>	<size\=24>ดี งั้นก็ตามใจเจ้า ถอยลงไปเถิด</size>
<size\=24>妈的，师弟，冒充牛魔王兄弟这招失败了！</size>	<size\=24>บ้าเอ๊ย ศิษย์น้องชาย มุกปลอมตัวเป็นพี่น้องราชาปีศาจวัวนี่มันล้มเหลวแล้ว!</size>
<size\=24>娘，你别惹他，丐帮可不是真的乞丐，是打扮成乞丐的流氓啊。</size><size\=24>什么侠义云云，都是幌子，你忘了从前乞丐坑蒙拐骗什么都做吗？</size><size\=24>若非天生就坏，哪个正经人会去当乞丐。</size>	<size\=24>แม่ อย่าไปยุ่งกับเขาเลย พรรคขอทานไม่ใช่ขอทานจริงๆ หรอก เป็นพวกนักเลงที่แต่งตัวเป็นขอทานต่างหาก</size><size\=24>อะไรที่ว่าเที่ยงธรรมมีคุณธรรมน่ะ ล้วนเป็นข้ออ้างบังหน้าทั้งนั้น แม่ลืมไปแล้วหรือว่าแต่ก่อนขอทานทำทุกอย่างทั้งหลอกลวงต้มตุ๋น</size><size\=24>ถ้าไม่ได้เกิดมาเลวตั้งแต่แรกแล้ว คนดีๆ ที่ไหนจะไปเป็นขอทานกัน</size>
<size\=24>嫁……好了……。</size>	<size\=24>แต่งงาน...ก็ได้...</size>
<size\=24>完了，又疯了一个。</size>	<size\=24>จบเห่แล้ว บ้าไปอีกคนแล้ว</size>
<size\=24>实不相瞒，他是个假道士。经常对嫂子毛手毛脚，</size><size\=24>娘子受辱于他们兄弟，实因苦不堪言，又求助无门，才把芳心寄托在小生身上。</size>	<size\=24>บอกตามตรง เขาเป็นนักพรตปลอม มักลวนลามพี่สะใภ้อยู่เสมอ</size><size\=24>นางถูกพี่น้องสองคนนั้นย่ำยีศักดิ์ศรี ทนทุกข์แสนสาหัสจนหาที่พึ่งไม่ได้ จึงฝากใจไว้กับข้าน้อยนี้</size>
<size\=24>实话说，我觉得小竹模样生得挺俏的，一度嫉妒过师兄。</size><size\=24>现在半点也不羡慕了。</size>	<size\=24>พูดตามตรง ข้าคิดว่าเสี่ยวจู๋หน้าตาดีทีเดียว ครั้งหนึ่งเคยอิจฉาพี่ศิษย์อยู่เหมือนกัน</size><size\=24>ตอนนี้ไม่อิจฉาแม้แต่น้อยแล้ว</size>
<size\=24>客官，求少说两句吧，我夫人有孕，最近脾气难免大点，你别跟她计较。</size>	<size\=24>ท่านลูกค้า ขอร้องพูดน้อยลงหน่อยเถิด ภรรยาข้าท้องอยู่ ช่วงนี้อารมณ์ย่อมแปรปรวนบ้างเป็นธรรมดา ท่านอย่าไปถือสานางเลย</size>
<size\=24>家主和那位都过世了。</size><size\=24>尸身已经命人收敛了。</size>	<size\=24>ท่านเจ้าตระกูลและท่านผู้นั้นสิ้นชีวิตไปแล้วทั้งคู่</size><size\=24>ศพนั้นข้าได้สั่งให้คนจัดการเก็บไว้เรียบร้อยแล้ว</size>
